Date,Open Price,High Price,Low Price,Close Price
28-October-2016,27983.14,28000.14,27789.84,27941.51
27-October-2016,27808.63,27958.13,27665.6,27915.9
26-October-2016,28050.55,28050.55,27759.56,27836.51
25-October-2016,28159.09,28211.41,28013.69,28091.42
24-October-2016,28156.59,28256.65,28075.95,28179.08
21-October-2016,28163.41,28163.41,27957.92,28077.18
20-October-2016,28031.57,28212.5,28031.57,28129.84
19-October-2016,28112.36,28131.07,27926.17,27984.37
18-October-2016,27656.89,28064.39,27652.76,28050.88
17-October-2016,27776.14,27803.21,27488.3,27529.97
14-October-2016,27712.22,27763.54,27548.18,27673.6
13-October-2016,28042.62,28042.62,27563.84,27643.11
10-October-2016,28144.28,28216.64,28068.32,28082.34
7-October-2016,28129.22,28155.68,27964.91,28061.14
6-October-2016,28298.35,28328.56,28031.22,28106.21
5-October-2016,28425.74,28477.65,28188.9,28220.98
4-October-2016,28377.64,28404.7,28242.25,28334.55
3-October-2016,27997.29,28273.02,27919.89,28243.29
30-September-2016,27807.82,27955.21,27716.78,27865.96
29-September-2016,28423.14,28475.57,27719.92,27827.53
28-September-2016,28198.88,28378.56,28198.3,28292.81
27-September-2016,28373.02,28432.74,28179.34,28223.7
26-September-2016,28630.92,28630.92,28272.03,28294.28
23-September-2016,28810.32,28825.09,28627.38,28668.22
22-September-2016,28766.94,28871.92,28693.07,28773.13
21-September-2016,28554.38,28689.36,28462.33,28507.42
20-September-2016,28690.66,28698.81,28480.53,28523.2
19-September-2016,28626.6,28714.77,28552.55,28634.5
16-September-2016,28520.3,28778.64,28494.59,28599.03
15-September-2016,28398.33,28454.02,28311.11,28412.89
14-September-2016,28345.49,28416.41,28259.38,28372.23
12-September-2016,28481.09,28481.11,28251.31,28353.54
9-September-2016,29062.9,29062.9,28755.08,28797.25
8-September-2016,28929.46,29077.28,28854.56,29045.28
7-September-2016,29035.67,29067.84,28911.31,28926.36
6-September-2016,28631.27,29013.4,28631.27,28978.02
2-September-2016,28498.72,28581.58,28427.63,28532.11
1-September-2016,28459.09,28548.85,28386.61,28423.48
31-August-2016,28372.25,28532.25,28363.1,28452.17
30-August-2016,28012.46,28478.02,28010.66,28343.01
29-August-2016,27827.26,27952.85,27698.71,27902.66
26-August-2016,27882.75,27935.88,27696.99,27782.25
25-August-2016,28103.6,28154.21,27803.24,27835.91
24-August-2016,28065.25,28108.39,27959.87,28059.94
23-August-2016,28012.56,28028.98,27854.43,27990.21
22-August-2016,28088.07,28143.28,27918.05,27985.54
19-August-2016,28167.66,28212.3,28026.12,28077
18-August-2016,28077.64,28214.17,28077,28123.44
17-August-2016,28061.79,28174.3,27960.14,28005.37
16-August-2016,28190.04,28199.1,27942.65,28064.61
12-August-2016,27919.95,28203.27,27900.91,28152.4
11-August-2016,27805.94,27902.39,27697.33,27859.6
10-August-2016,28133.36,28143.28,27736.62,27774.88
9-August-2016,28289.22,28289.96,27956.77,28085.16
8-August-2016,28181.92,28226.38,28128.06,28182.57
5-August-2016,27810.55,28110.37,27795.74,28078.35
4-August-2016,27899.88,27921.91,27627.97,27714.37
3-August-2016,28008.52,28015.43,27647.14,27697.51
2-August-2016,28069.12,28175.22,27943.91,27981.71
1-August-2016,28083.08,28284.85,27873.53,28003.12
29-July-2016,28232.87,28233.47,28037.87,28051.86
28-July-2016,28108.78,28240.2,28064.9,28208.62
27-July-2016,27976.14,28210.88,27899.93,28024.33
26-July-2016,28121.37,28149.53,27927.13,27976.52
25-July-2016,27753.96,28110.37,27736.51,28095.34
22-July-2016,27721.72,27832.45,27646.21,27803.24
21-July-2016,27980.07,27988.76,27687.54,27710.52
20-July-2016,27775.7,27935.18,27759.71,27915.89
19-July-2016,27790.05,27826.69,27637.98,27787.62
18-July-2016,27920.66,28013.5,27697.69,27746.66
15-July-2016,27966.14,28048.7,27735.87,27836.5
14-July-2016,27857.8,27967.77,27763.15,27942.11
13-July-2016,27912.14,27928.76,27752.14,27815.18
12-July-2016,27667.81,27828.74,27667.81,27808.14
11-July-2016,27358.23,27647.48,27358.23,27626.69
8-July-2016,27292.2,27294.82,27034.14,27126.9
7-July-2016,27209.97,27288.22,27146.95,27201.49
5-July-2016,27340.72,27348.66,27127.3,27166.87
4-July-2016,27314.44,27385.66,27251.06,27278.76
1-July-2016,27064.33,27243.36,27061.4,27144.91
30-June-2016,26926.17,27069.23,26872.59,26999.72
29-June-2016,26627.15,26776.17,26606.31,26740.39
28-June-2016,26410.66,26583.33,26378.46,26524.55
27-June-2016,26347.81,26493.51,26262.72,26402.96
24-June-2016,26367.48,26435.85,25911.33,26397.71
23-June-2016,26753.2,27060.98,26736.52,27002.22
22-June-2016,26791.68,26887.29,26617.45,26765.65
21-June-2016,26907.42,26925.64,26754.6,26812.78
20-June-2016,26497.11,26885.49,26447.88,26866.92
17-June-2016,26653.85,26730.55,26538.51,26625.91
16-June-2016,26686.03,26686.03,26314.91,26525.46
15-June-2016,26500.79,26752.59,26446.59,26726.34
14-June-2016,26482.5,26485.45,26264.81,26395.71
13-June-2016,26468.27,26468.27,26262.27,26396.77
10-June-2016,26742.26,26972.06,26620.5,26635.75
9-June-2016,26994.48,26994.91,26692.35,26763.46
8-June-2016,27085.24,27105.41,26973.71,27020.66
7-June-2016,26833.54,27082.63,26829.53,27009.67
6-June-2016,26897.84,26901.42,26729.54,26777.45
3-June-2016,26919.23,27008.14,26792.07,26843.03
2-June-2016,26694.28,26885.16,26641.02,26843.14
1-June-2016,26684.46,26857.25,26671.86,26713.93
31-May-2016,26817.75,26837.2,26561.58,26667.96
30-May-2016,26694.75,26794.96,26623.33,26725.6
27-May-2016,26415.93,26677.43,26405.28,26653.6
26-May-2016,26008.25,26398.94,25941.51,26366.68
25-May-2016,25432.1,25897.87,25430.59,25881.17
24-May-2016,25256.97,25340.47,25181.47,25305.47
23-May-2016,25447.72,25519.26,25207.78,25230.36
20-May-2016,25428.42,25506.06,25251.9,25301.9
19-May-2016,25713.84,25714.56,25351.99,25399.72
18-May-2016,25671.48,25747,25503.4,25704.61
17-May-2016,25756.14,25927.31,25733.76,25773.61
16-May-2016,25528.8,25688.46,25351.62,25653.23
13-May-2016,25739.94,25743.69,25400.27,25489.57
12-May-2016,25684.6,25827.03,25620.27,25790.22
11-May-2016,25548.97,25762.49,25409.24,25597.02
10-May-2016,25682.98,25809.93,25614.24,25772.53
9-May-2016,25321.83,25709.68,25302.86,25688.86
6-May-2016,25223.67,25260.48,25057.93,25228.5
5-May-2016,25187.66,25394.1,25162.94,25262.21
4-May-2016,25210.87,25245.7,25061.04,25101.73
3-May-2016,25500.14,25705.96,25192.94,25229.7
2-May-2016,25565.44,25565.44,25341.14,25436.97
29-April-2016,25612.91,25755.43,25424.03,25606.62
28-April-2016,26078.28,26100.54,25561.17,25603.1
27-April-2016,25956.42,26092.93,25885.24,26064.12
26-April-2016,25604.92,26055,25549.05,26007.3
25-April-2016,25891.03,25891.03,25585.93,25678.93
22-April-2016,25892.49,25922.02,25771.88,25838.14
21-April-2016,25979.68,26080.07,25783.12,25880.38
20-April-2016,25942.34,25956.34,25716.81,25844.18
18-April-2016,25833.16,25870.03,25634.12,25816.36
13-April-2016,25358.42,25671.5,25358.42,25626.75
12-April-2016,25056.47,25180.02,24996.44,25145.59
11-April-2016,24789.4,25049.92,24523.2,25022.16
8-April-2016,24665.8,24736.03,24608.51,24673.84
7-April-2016,24998.79,25013.13,24647.48,24685.42
6-April-2016,24978.86,25000.65,24834.16,24900.63
5-April-2016,25372.44,25372.44,24837.51,24883.59
4-April-2016,25333.98,25424.15,25223.49,25399.65
1-April-2016,25301.7,25354.94,25119.35,25269.64
31-March-2016,25364.75,25479.62,25223.22,25341.86
30-March-2016,25062.06,25358.84,25055.42,25338.58
29-March-2016,24957.24,25079.35,24835.56,24900.46
28-March-2016,25417.11,25432.94,24895.49,24966.4
23-March-2016,25322.1,25367.81,25156.82,25337.56
22-March-2016,25331.01,25381.33,25083.7,25330.49
21-March-2016,25007.56,25327.45,24988.27,25285.37
18-March-2016,24729.41,24986.94,24681.64,24952.74
17-March-2016,24852.18,24948.3,24576.52,24677.37
16-March-2016,24537.61,24706.85,24354.55,24682.48
15-March-2016,24832.04,24840.77,24517.28,24551.17
14-March-2016,24801.7,24960.51,24734.04,24804.28
11-March-2016,24620.39,24817.8,24552.26,24717.99
10-March-2016,24815.7,24817.48,24471.39,24623.34
9-March-2016,24527.27,24820.76,24451.6,24793.96
8-March-2016,24655.19,24793.62,24509.21,24659.23
4-March-2016,24704.59,24719.05,24531.8,24646.48
3-March-2016,24386.67,24640.51,24383.28,24606.99
2-March-2016,24044.96,24280.42,24043.89,24242.98
1-March-2016,23153.32,23821.49,23133.18,23779.35
29-February-2016,23238.5,23343.22,22494.61,23002
26-February-2016,23141.08,23227.91,23021.94,23154.3
25-February-2016,23105.16,23142.96,22948.1,22976
24-February-2016,23332.94,23338.89,23057.45,23088.93
23-February-2016,23850.41,23851.51,23361.94,23410.18
22-February-2016,23783.47,23855.04,23674.86,23788.79
19-February-2016,23640.32,23774.48,23508.36,23709.15
18-February-2016,23536.47,23735.35,23448.21,23649.22
17-February-2016,23237.23,23434.91,22920.84,23381.87
16-February-2016,23688.61,23692.08,23164.54,23191.97
15-February-2016,23223.43,23622.64,23197.67,23554.12
12-February-2016,23060.39,23161.15,22600.39,22986.12
11-February-2016,23758.46,23758.46,22909.12,22951.83
10-February-2016,23938.32,23938.32,23636.72,23758.9
9-February-2016,24076.85,24111.19,23919.47,24020.98
8-February-2016,24637.41,24698.95,24196.84,24287.42
5-February-2016,24360.36,24672.9,24345.79,24616.97
4-February-2016,24386.45,24514.01,24224.74,24338.43
3-February-2016,24393.59,24409.26,24187.54,24223.32
2-February-2016,24868.21,24928.75,24460.53,24539
1-February-2016,24982.22,25002.32,24788.58,24824.83
29-January-2016,24347.31,24911.9,24340.06,24870.69
28-January-2016,24481.86,24587.2,24400.52,24469.57
27-January-2016,24643.13,24645.7,24458.13,24492.39
25-January-2016,24540.97,24650.57,24433.67,24485.95
22-January-2016,24122.06,24472.88,24120.04,24435.66
21-January-2016,24194.75,24351.83,23862,23962.21
20-January-2016,24325.77,24325.77,23839.76,24062.04
19-January-2016,24257.28,24563.34,24247.23,24479.84
18-January-2016,24400.78,24524.85,24141.99,24188.37
15-January-2016,24881.76,24912.64,24421.53,24455.04
14-January-2016,24606.2,25018.46,24473.22,24772.97
13-January-2016,24804.64,24956.54,24387.69,24854.11
12-January-2016,24862.93,24882.3,24597.11,24682.03
11-January-2016,24787.11,24961.88,24598.9,24825.04
8-January-2016,24969.02,25083.55,24887.22,24934.33
7-January-2016,25224.7,25230.35,24825.7,24851.83
6-January-2016,25628.23,25632.57,25357.7,25406.33
5-January-2016,25744.7,25766.76,25513.75,25580.34
4-January-2016,26116.52,26116.52,25596.57,25623.35
1-January-2016,26101.5,26197.27,26008.2,26160.9
31-December-2015,25980.86,26147.63,25941.91,26117.54
30-December-2015,26123.87,26130.2,25939.25,25960.03
29-December-2015,26075.68,26133.78,25994.45,26079.48
28-December-2015,25858.52,26073.41,25856.86,26034.13
24-December-2015,25893.84,25922.47,25763.4,25838.71
23-December-2015,25697.66,25875.27,25689.7,25850.3
22-December-2015,25731.07,25787.21,25485.17,25590.65
21-December-2015,25425.32,25757.84,25413.54,25735.9
18-December-2015,25764.67,25789.51,25481.51,25519.22
17-December-2015,25596.63,25831.31,25448.32,25803.78
16-December-2015,25402.47,25572.9,25372.47,25494.37
15-December-2015,25186.68,25342.78,25075.54,25320.44
14-December-2015,24935.6,25194.15,24867.73,25150.35
11-December-2015,25281.77,25316.14,24930.43,25044.43
10-December-2015,25136.71,25289.58,25034.14,25252.32
9-December-2015,25299.34,25316.95,25012.22,25036.05
8-December-2015,25488.42,25542.47,25256.79,25310.33
7-December-2015,25746.03,25785.53,25477.69,25530.11
4-December-2015,25810.06,25810.06,25623.71,25638.11
3-December-2015,26123.86,26123.86,25857.35,25886.62
2-December-2015,26239.39,26256.42,26041.68,26117.85
1-December-2015,26201.27,26246.02,26121.52,26169.41
30-November-2015,26142.53,26231.06,26089.13,26145.67
27-November-2015,26003.2,26184.65,25937.32,26128.2
26-November-2015,25769.81,26016.04,25769.81,25958.63
24-November-2015,25785.61,25901.56,25703.86,25775.74
23-November-2015,25945.14,25958.04,25747.01,25819.34
20-November-2015,25856.13,26058.76,25769.81,25868.49
19-November-2015,25640.34,25884.52,25603.1,25841.92
18-November-2015,25837.71,25890.36,25453.32,25482.52
17-November-2015,25897.88,25948.2,25732.79,25864.47
16-November-2015,25580.15,25866.42,25451.42,25760.1
13-November-2015,25724.09,25724.09,25540.73,25610.53
11-November-2015,25934.9,25944.93,25853.42,25866.95
10-November-2015,26094.09,26094.09,25709.23,25743.26
9-November-2015,25809,26193.17,25656.9,26121.4
6-November-2015,26284.01,26438.86,26190.18,26265.24
5-November-2015,26557.8,26557.8,26243.2,26304.2
4-November-2015,26704.02,26800.06,26510.31,26552.92
3-November-2015,26660.71,26732.24,26514.48,26590.59
2-November-2015,26641.69,26824.3,26378.26,26559.15
30-October-2015,26878.48,26942.29,26585.2,26656.83
29-October-2015,27083.7,27099.11,26794.1,26838.14
28-October-2015,27131.71,27163.98,26919.96,27039.76
27-October-2015,27291.06,27296.3,27209.52,27253.44
26-October-2015,27575.04,27618.14,27318.2,27361.96
23-October-2015,27466.64,27555.06,27421.71,27470.81
21-October-2015,27312.35,27445.24,27190.55,27287.66
20-October-2015,27402.9,27432.07,27216.4,27306.83
19-October-2015,27305.62,27387.91,27246.79,27364.92
16-October-2015,27062.8,27239.22,26917.12,27214.6
15-October-2015,26842.19,27037.95,26836.77,27010.14
14-October-2015,26760.32,26869.08,26713.28,26779.66
13-October-2015,26874.29,26918.52,26719.1,26846.53
12-October-2015,27242.6,27305.04,26855.75,26904.11
9-October-2015,26974.92,27200.44,26910.59,27079.51
8-October-2015,27116.86,27120.11,26762.36,26845.81
7-October-2015,26966.86,27082.28,26877.51,27035.85
6-October-2015,26976.66,27010.27,26751.25,26932.88
5-October-2015,26379.42,26822.42,26375.31,26785.55
1-October-2015,26344.19,26431.8,26168.71,26220.95
30-September-2015,25986.52,26179.7,25918.21,26154.83
29-September-2015,25496.38,26054.37,25287.33,25778.66
28-September-2015,25922.71,25936.89,25593.56,25616.84
24-September-2015,25798.05,25949.9,25670.96,25863.5
23-September-2015,25526.53,25934.02,25386.48,25822.99
22-September-2015,26274.37,26339.1,25571.34,25651.84
21-September-2015,26107.98,26233.46,25972.54,26192.98
18-September-2015,26130.36,26471.82,26130.36,26218.91
16-September-2015,25884.05,26006.75,25816.5,25963.97
15-September-2015,25908.34,25909.83,25649.37,25705.93
14-September-2015,25706.87,25891.73,25531.07,25856.7
11-September-2015,25793.77,25875.96,25530.41,25610.21
10-September-2015,25522.96,25733.7,25287.5,25622.17
9-September-2015,25682.87,25820.56,25553.61,25719.58
8-September-2015,24972.01,25411,24833.54,25317.87
7-September-2015,25302.98,25387.32,24851.77,24893.81
4-September-2015,25772.58,25775.38,25119.06,25201.9
3-September-2015,25614.69,25835.41,25555.77,25764.78
2-September-2015,25891.95,25939.37,25395.09,25453.56
1-September-2015,26127.04,26141.07,25579.88,25696.44
31-August-2015,26469.42,26504.73,26215.16,26283.09
28-August-2015,26542.84,26687.33,26270.17,26392.38
27-August-2015,26137.03,26302.77,25943.75,26231.19
26-August-2015,26063.27,26156.61,25657.56,25714.66
25-August-2015,25916.26,26124.83,25298.42,26032.38
24-August-2015,26730.4,26730.4,25624.72,25741.56
21-August-2015,27440.1,27442.82,27131.44,27366.07
20-August-2015,27959.19,27964.6,27564.16,27607.82
19-August-2015,27851.81,28021.39,27721.25,27931.64
18-August-2015,27949.13,28040.73,27747.4,27831.54
17-August-2015,28093.54,28095.97,27739.13,27878.27
14-August-2015,27668.06,28100.64,27643.2,28067.31
13-August-2015,27635.25,27791.1,27496.29,27549.53
12-August-2015,27880.76,27883.33,27479.43,27512.26
11-August-2015,28193.26,28205.12,27825.83,27866.09
10-August-2015,28250.78,28417.59,28017.85,28101.72
7-August-2015,28327.11,28335.67,28193.93,28236.39
6-August-2015,28291.88,28359.96,28163.69,28298.13
5-August-2015,28138.04,28315.71,28135.68,28223.08
4-August-2015,28225.04,28264.72,27866.12,28071.93
3-August-2015,28089.09,28263.35,28071.37,28187.06
31-July-2015,27814.51,28161.17,27814.51,28114.56
30-July-2015,27685.82,27854.46,27649.97,27705.35
29-July-2015,27540.46,27609.29,27470.09,27563.43
28-July-2015,27630.21,27676.65,27416.39,27459.23
27-July-2015,28117.65,28117.65,27529.57,27561.38
24-July-2015,28390.5,28402.64,28083.76,28112.31
23-July-2015,28540.97,28578.33,28315.37,28370.84
22-July-2015,28159.42,28546.42,28070.91,28504.93
21-July-2015,28381.82,28518.06,28138.3,28182.14
20-July-2015,28544.28,28549.13,28319.83,28420.12
17-July-2015,28480.92,28576.32,28417.46,28463.31
16-July-2015,28259.7,28478.43,28245.81,28446.12
15-July-2015,28022.14,28218.37,27986.48,28198.29
14-July-2015,27986.92,28018.59,27853.96,27932.9
13-July-2015,27739.32,28005.17,27635.06,27961.19
10-July-2015,27705.36,27729.46,27530.9,27661.4
9-July-2015,27681.49,27798.13,27540.6,27573.66
8-July-2015,28031.45,28031.45,27635.72,27687.72
7-July-2015,28220.11,28335.23,28084.36,28171.69
6-July-2015,27857.2,28235.31,27774.8,28208.76
3-July-2015,27973.12,28135.43,27897.45,28092.79
2-July-2015,28100.38,28115.96,27906.35,27945.8
1-July-2015,27823.65,28099.25,27799.91,28020.87
30-June-2015,27627.39,27814.53,27570.95,27780.83
29-June-2015,27451.07,27695.32,27209.19,27645.15
26-June-2015,27880.72,27921.86,27675.16,27811.84
25-June-2015,27660.22,27968.75,27635.76,27895.97
24-June-2015,27852.32,27948.24,27647.29,27729.67
23-June-2015,27760.11,27882.66,27666.59,27804.37
22-June-2015,27427.19,27782.31,27417.03,27730.21
19-June-2015,27207.76,27404.6,27202.38,27316.17
18-June-2015,26916.99,27175.39,26910.26,27115.83
17-June-2015,26815.41,26983.48,26728.89,26832.66
16-June-2015,26586.86,26731.35,26379.93,26686.51
15-June-2015,26498.67,26728.6,26307.84,26586.55
12-June-2015,26340.32,26489.58,26307.07,26425.3
11-June-2015,26959.98,27000.14,26348.93,26370.98
10-June-2015,26517.32,26934.74,26493.29,26840.5
9-June-2015,26510.29,26604.65,26438.32,26481.25
8-June-2015,26814.31,26827.06,26472.87,26523.09
5-June-2015,26819.82,27014.42,26718.44,26768.49
4-June-2015,26940.64,26948.84,26551.97,26813.42
3-June-2015,27230.68,27276.22,26698.26,26837.2
2-June-2015,27890.73,27902.53,27146.68,27188.38
1-June-2015,27770.79,27959.43,27737.58,27848.99
29-May-2015,27553.03,27888.32,27467.23,27828.44
28-May-2015,27619.31,27666.37,27354.35,27506.71
27-May-2015,27447.4,27595.8,27363.72,27564.66
26-May-2015,27633.66,27675.94,27473.54,27531.41
25-May-2015,27893.25,27903.29,27614.32,27643.88
22-May-2015,27849.54,28071.16,27828.61,27957.5
21-May-2015,27885.36,27911.44,27712.73,27809.35
20-May-2015,27749.3,27903.01,27743.99,27837.21
19-May-2015,27663.08,27872.23,27574.07,27645.53
18-May-2015,27416.97,27725.97,27370.28,27687.3
15-May-2015,27233.9,27379.57,27159.76,27324
14-May-2015,27290.17,27293.99,26948.62,27206.06
13-May-2015,27023.71,27299.8,26750.01,27251.1
12-May-2015,27502.91,27502.91,26837.39,26877.48
11-May-2015,27249.42,27544.24,27231.28,27507.3
8-May-2015,26814.38,27196.28,26814.38,27105.39
7-May-2015,26721.34,26850.37,26423.99,26599.11
6-May-2015,27473.36,27501.15,26677.64,26717.37
5-May-2015,27561.32,27603.71,27338.23,27440.14
4-May-2015,27204.63,27537.85,27159.45,27490.59
30-April-2015,27242.05,27242.05,26897.54,27011.31
29-April-2015,27395.71,27438.96,27176.54,27225.93
28-April-2015,27215.61,27482.14,27073.25,27396.38
27-April-2015,27565.49,27567.28,27141.55,27176.99
24-April-2015,27804.58,27829.11,27344.7,27437.94
23-April-2015,27977.27,28087.78,27621.18,27735.02
22-April-2015,27756.68,27947.26,27385.48,27890.13
21-April-2015,27860.51,27976.93,27598.21,27676.04
20-April-2015,28525.65,28539.46,27802.37,27886.21
17-April-2015,28682.97,28696.19,28403.76,28442.1
16-April-2015,28876.23,28876.23,28497.7,28666.04
15-April-2015,29087.25,29094.61,28721.63,28799.69
13-April-2015,28955.13,29072.51,28843.94,29044.44
10-April-2015,28889.27,28907.81,28756.75,28879.38
9-April-2015,28858.42,28906.71,28622.44,28885.21
8-April-2015,28601.49,28763.06,28566.61,28707.75
7-April-2015,28582.33,28641.08,28274.36,28516.59
6-April-2015,28351.94,28530.81,28221.99,28504.46
1-April-2015,27954.86,28298.34,27889.02,28260.14
31-March-2015,28069.85,28180.64,27868.21,27957.49
30-March-2015,27655.79,28017.97,27624.76,27975.86
27-March-2015,27649.78,27694.41,27248.45,27458.64
26-March-2015,27937.62,27997.14,27384.87,27457.58
25-March-2015,28216.09,28249.6,28031.42,28111.83
24-March-2015,28209.33,28455.32,28130.09,28161.72
23-March-2015,28317.29,28385.14,28163.9,28192.02
20-March-2015,28465.44,28484.36,28209.66,28261.08
19-March-2015,28805.22,28978.74,28411.7,28469.67
18-March-2015,28766.87,28806.97,28546.76,28622.12
17-March-2015,28595,28784.35,28435.45,28736.38
16-March-2015,28546.31,28581.82,28384.09,28437.71
13-March-2015,29134.93,29183.76,28448.48,28503.3
12-March-2015,28798.61,28971.01,28772.71,28930.41
11-March-2015,28725.75,28843.23,28608.18,28659.17
10-March-2015,28924.06,28949.11,28584.49,28709.87
9-March-2015,29316.54,29321.06,28799.76,28844.78
5-March-2015,29436.77,29518.32,29162.47,29448.95
4-March-2015,29937.27,30024.74,29289.05,29380.73
3-March-2015,29500.19,29636.86,29364.87,29593.73
2-March-2015,29533.42,29576.32,29259.77,29459.14
28-February-2015,29411.33,29560.32,28882.02,29361.5
27-February-2015,28865.12,29254.02,28837.06,29220.12
26-February-2015,29051.9,29069.13,28693.82,28746.65
25-February-2015,29115.32,29269.83,28967.61,29007.99
24-February-2015,29016.55,29130.67,28875.94,29004.66
23-February-2015,29316.58,29362.96,28913.16,28975.11
20-February-2015,29446.21,29462.09,29178.26,29231.41
19-February-2015,29434.91,29522.86,29108.15,29462.27
18-February-2015,29136.07,29411.32,29126.91,29320.26
16-February-2015,29170.77,29325.35,29083.4,29135.88
13-February-2015,28888.99,29154.67,28835.7,29094.93
12-February-2015,28650.25,28838.52,28406.25,28805.1
11-February-2015,28450.26,28618.91,28424.39,28533.97
10-February-2015,28122.48,28633.72,28044.49,28355.62
9-February-2015,28566.5,28566.5,28183.32,28227.39
6-February-2015,28892.21,28922.85,28647.14,28717.91
5-February-2015,28912.38,29277.83,28753.29,28850.97
4-February-2015,29129.85,29133.62,28824.68,28883.11
3-February-2015,29217.4,29253.06,28900.41,29000.14
2-February-2015,29143.63,29268.13,28958.52,29122.27
30-January-2015,29801.6,29844.16,29070.48,29182.95
29-January-2015,29516.49,29740.63,29378.3,29681.77
28-January-2015,29565.72,29786.32,29417.67,29559.18
27-January-2015,29451.65,29618.59,29286.09,29571.04
23-January-2015,29189.45,29408.73,29165.56,29278.84
22-January-2015,28957.79,29060.41,28892.23,29006.02
21-January-2015,28843.09,28958.1,28792.57,28888.86
20-January-2015,28324.85,28829.29,28324.85,28784.67
19-January-2015,28249.84,28334.06,28197.36,28262.01
16-January-2015,28056.61,28176.1,27945.31,28121.89
15-January-2015,27831.16,28194.61,27703.7,28075.55
14-January-2015,27432.14,27512.8,27203.25,27346.82
13-January-2015,27611.56,27670.19,27324.58,27425.73
12-January-2015,27523.86,27620.66,27323.74,27585.27
9-January-2015,27404.19,27507.67,27119.63,27458.38
8-January-2015,27178.77,27316.41,27101.94,27274.71
7-January-2015,26983.43,27051.6,26776.12,26908.82
6-January-2015,27694.23,27698.93,26937.06,26987.46
5-January-2015,27978.43,28064.49,27786.85,27842.32
2-January-2015,27521.28,27937.47,27519.26,27887.9
1-January-2015,27485.77,27545.61,27395.34,27507.54
31-December-2014,27358.3,27527.24,27346,27499.42
30-December-2014,27478.3,27478.3,27312.29,27403.54
29-December-2014,27266.49,27507.25,27266.49,27395.73
26-December-2014,27215.19,27370.63,27091.38,27241.78
24-December-2014,27530.26,27571.25,27146.52,27208.61
23-December-2014,27733.12,27851.1,27475.13,27506.46
22-December-2014,27479.87,27725.27,27382.32,27701.79
19-December-2014,27292.55,27497.12,27292.14,27371.84
18-December-2014,27053.86,27180.92,26900.57,27126.57
17-December-2014,26724.01,26871.91,26469.42,26710.13
16-December-2014,27181.18,27199.37,26736.23,26781.44
15-December-2014,27136.28,27392.18,27105.04,27319.56
12-December-2014,27598.96,27692.32,27320.05,27350.68
11-December-2014,27796.34,27796.34,27539.47,27602.01
10-December-2014,27711.96,27905.25,27710.03,27831.1
9-December-2014,28134.22,28157.53,27763.82,27797.01
8-December-2014,28433,28494.85,28097.12,28119.4
5-December-2014,28604.5,28651.75,28409.05,28458.1
4-December-2014,28616.93,28808.78,28448.95,28562.82
3-December-2014,28472.32,28504.65,28370.73,28442.71
2-December-2014,28522.46,28576.39,28386.46,28444.01
1-December-2014,28748.22,28809.64,28538.44,28559.62
28-November-2014,28490.71,28822.37,28483.99,28693.99
27-November-2014,28397.8,28498.3,28307.58,28438.91
26-November-2014,28321.58,28470.15,28261.31,28386.19
25-November-2014,28520.76,28541.22,28217.5,28338.05
24-November-2014,28413.01,28541.96,28394.48,28499.54
21-November-2014,28100.1,28360.66,28038.4,28334.63
20-November-2014,28100.84,28118.53,27915.23,28067.56
19-November-2014,28193.9,28294.01,27963.51,28032.85
18-November-2014,28209.03,28282.85,28119.95,28163.29
17-November-2014,28018.68,28205.71,27921.34,28177.88
14-November-2014,27949.54,28093.23,27912.9,28046.66
13-November-2014,28048.56,28098.74,27822.7,27940.64
12-November-2014,27958.64,28126.48,27958.64,28008.9
11-November-2014,27911.25,27996.92,27790.4,27910.06
10-November-2014,27919.45,28027.96,27764.75,27874.73
7-November-2014,27902.71,27980.93,27739.56,27868.63
5-November-2014,27907.19,28010.39,27857.65,27915.88
3-November-2014,27943.04,27969.82,27785.4,27860.38
31-October-2014,27439.06,27894.32,27438.28,27865.83
30-October-2014,27098.94,27390.6,27088.65,27346.33
29-October-2014,27017.44,27126.3,26971.16,27098.17
28-October-2014,26788.73,26907.14,26764.15,26880.82
27-October-2014,26959.57,26994.96,26726.84,26752.9
23-October-2014,26889.51,26930.23,26827.68,26851.05
22-October-2014,26782.57,26818.33,26712.21,26787.23
21-October-2014,26552.45,26615.41,26407,26575.65
20-October-2014,26434.16,26517.9,26368.94,26429.85
17-October-2014,25950,26248.54,25910.77,26108.53
16-October-2014,26260.35,26462.08,25933.98,25999.34
14-October-2014,26537.42,26550.79,26212.01,26349.33
13-October-2014,26275.07,26443.16,26092.69,26384.07
10-October-2014,26551.74,26555.92,26261.61,26297.38
9-October-2014,26394.37,26688.7,26394.21,26637.28
8-October-2014,26229.67,26338.31,26150.09,26246.79
7-October-2014,26487.51,26570.38,26250.24,26271.97
1-October-2014,26681.47,26683.7,26548.22,26567.99
30-September-2014,26610.71,26851.33,26481.31,26630.51
29-September-2014,26694.41,26715.77,26518.01,26597.11
26-September-2014,26429.3,26721.03,26220.49,26626.32
25-September-2014,26808.66,26814.2,26349.55,26468.36
24-September-2014,26817.94,26844.7,26560,26744.69
23-September-2014,27244.98,27256.87,26744.07,26775.69
22-September-2014,27008.12,27254.8,26918.93,27206.74
19-September-2014,27139.39,27247.17,27047.68,27090.42
18-September-2014,26573.89,27132.2,26503.08,27112.21
